w_Si(nm),h_Si(nm),Refractive Index(real part),Refractive Index(imaginary part) 
268,260,2.3685,-0.03498
268,261,2.378,-0.034611
268,262,2.3878,-0.033937
268,263,2.3972,-0.03347
268,264,2.4065,-0.032973
268,265,2.4156,-0.032482
268,266,2.4246,-0.032035
268,267,2.4336,-0.031797
268,268,2.4422,-0.031166
268,269,2.4509,-0.030748
268,270,2.4594,-0.030376
268,271,2.4679,-0.029987
268,272,2.4765,-0.029743
268,273,2.4843,-0.029304
268,274,2.4923,-0.029027
268,275,2.5003,-0.028718
268,276,2.5083,-0.028448
268,277,2.5166,-0.028165
268,278,2.5238,-0.028079
268,279,2.5315,-0.028011
268,280,2.539,-0.027941
268,281,2.5464,-0.027834
268,282,2.5536,-0.027715
268,283,2.5609,-0.027619
268,284,2.5677,-0.027319
268,285,2.5748,-0.027396
268,286,2.5818,-0.027371
268,287,2.5889,-0.027604
268,288,2.5958,-0.027876
268,289,2.6022,-0.027598
268,290,2.6087,-0.027483
268.1,220,2.6153,-0.028035
268.2,220,2.622,-0.028422
268.3,220,2.6285,-0.028663
268.4,220,2.6351,-0.026269
268.5,220,2.6414,-0.02642
268.6,220,2.6471,-0.030181
268.7,220,2.6535,-0.030876
268.8,220,2.6597,-0.031399
268.9,220,2.666,-0.032553
269,220,2.672,-0.033321
269,221,2.6786,-0.033395
269,222,2.6837,-0.033454
269,223,2.6865,-0.031064
269,224,2.6923,-0.031695
269,225,2.698,-0.032514
269,226,2.7035,-0.033041
269,227,2.7091,-0.033794
269,228,2.7145,-0.034503
269,229,2.72,-0.035332
269,230,2.7254,-0.036286
269,231,2.7306,-0.037024
269,232,2.733,-0.039248
269,233,2.7371,-0.038635
269,234,2.7417,-0.039981
269,235,2.1924,-0.04218
269,236,2.1924,-0.042169
269,237,2.1923,-0.042176
269,238,2.1923,-0.042173
269,239,2.1923,-0.04217
269,240,2.1922,-0.042167
269,241,2.1922,-0.042169
269,242,2.1922,-0.042165
269,243,2.1921,-0.042162
269,244,2.1921,-0.042159
269,245,2.1925,-0.041889
269,246,2.2045,-0.042332
269,247,2.2164,-0.041877
269,248,2.2282,-0.04145
269,249,2.2399,-0.041005
269,250,2.2515,-0.040565
269,251,2.2626,-0.04004
269,252,2.2738,-0.039579
269,253,2.2852,-0.039137
269,254,2.2961,-0.038623
269,255,2.3069,-0.038128
269,256,2.3175,-0.037594
269,257,2.3279,-0.037046
269,258,2.3379,-0.036615
269,259,2.3484,-0.036018
269,260,2.3581,-0.035605
269,261,2.3682,-0.034927
269,262,2.3777,-0.034584
269,263,2.3874,-0.033913
269,264,2.3969,-0.033448
269,265,2.4062,-0.032939
269,266,2.4153,-0.032459
269,267,2.4243,-0.032006
269,268,2.4332,-0.031764
269,269,2.4419,-0.031135
269,270,2.4506,-0.030728
269,271,2.4591,-0.030345
269,272,2.4676,-0.02995
269,273,2.4758,-0.029668
269,274,2.484,-0.029271
269,275,2.492,-0.029002
269,276,2.5001,-0.028689
269,277,2.508,-0.028444
269,278,2.5163,-0.028142
269,279,2.5235,-0.028049
269,280,2.5311,-0.027967
269,281,2.5386,-0.027801
269,282,2.5459,-0.027654
269,283,2.5533,-0.027589
269,284,2.5606,-0.027557
269,285,2.5674,-0.027209
269,286,2.5745,-0.027273
269,287,2.5816,-0.027393
269,288,2.5886,-0.02753
269,289,2.5954,-0.027645
269,290,2.6018,-0.027534
269.1,220,2.6085,-0.027598
269.2,220,2.615,-0.027894
269.3,220,2.6217,-0.028229
269.4,220,2.6287,-0.029102
269.5,220,2.6346,-0.026655
269.6,220,2.6411,-0.026351
269.7,220,2.6471,-0.030347
269.8,220,2.6535,-0.030953
269.9,220,2.6596,-0.031496
270,220,2.6656,-0.032514
270,221,2.6718,-0.032969
270,222,2.6782,-0.033344
270,223,2.6834,-0.033116
270,224,2.6863,-0.031045
270,225,2.692,-0.031694
270,226,2.6976,-0.032194
270,227,2.7031,-0.032819
270,228,2.7087,-0.033553
270,229,2.7142,-0.034464
270,230,2.7196,-0.035272
270,231,2.7251,-0.036247
270,232,2.7303,-0.037077
270,233,2.7354,-0.038009
270,234,2.74,-0.029582
270,235,2.7416,-0.039747
270,236,2.1921,-0.042158
270,237,2.192,-0.042146
270,238,2.192,-0.042161
270,239,2.192,-0.042146
270,240,2.1919,-0.042153
270,241,2.1919,-0.042151
270,242,2.1919,-0.042142
270,243,2.1918,-0.042135
270,244,2.1918,-0.042128
270,245,2.1918,-0.042126
270,246,2.1922,-0.042017
270,247,2.2042,-0.042304
270,248,2.2161,-0.041806
270,249,2.2278,-0.041351
270,250,2.2396,-0.040982
270,251,2.2512,-0.040539
270,252,2.2623,-0.040006
270,253,2.2735,-0.03954
270,254,2.2849,-0.039101
270,255,2.2958,-0.038595
270,256,2.3066,-0.038089
270,257,2.3172,-0.037559
270,258,2.3276,-0.037016
270,259,2.3376,-0.036578
270,260,2.3481,-0.035992
270,261,2.358,-0.035399
270,262,2.3679,-0.034907
270,263,2.3773,-0.034537
270,264,2.3872,-0.0339
270,265,2.3966,-0.033423
270,266,2.4058,-0.032899
270,267,2.4149,-0.032426
270,268,2.424,-0.031971
270,269,2.4328,-0.031521
270,270,2.4416,-0.031108
270,271,2.4503,-0.030707
270,272,2.4588,-0.030315
270,273,2.4673,-0.029912
270,274,2.4755,-0.029629
270,275,2.4837,-0.029242
270,276,2.4917,-0.028968
270,277,2.4998,-0.028647
270,278,2.5077,-0.02841
270,279,2.5154,-0.028298
270,280,2.5232,-0.028001
270,281,2.5309,-0.027984
270,282,2.5383,-0.027845
270,283,2.5457,-0.027574
270,284,2.553,-0.027534
270,285,2.5603,-0.027651
270,286,2.5671,-0.027196
270,287,2.5742,-0.027243
270,288,2.5812,-0.027287
270,289,2.5882,-0.027429
270,290,2.5952,-0.027645
270.1,220,2.6016,-0.027777
270.2,220,2.6083,-0.027645
270.3,220,2.6149,-0.027964
270.4,220,2.6213,-0.028112
270.5,220,2.6284,-0.029026
270.6,220,2.6349,-0.029334
270.7,220,2.6409,-0.026263
270.8,220,2.6468,-0.030179
270.9,220,2.6528,-0.030667
271,220,2.6593,-0.031402
271,221,2.6654,-0.032535
271,222,2.6719,-0.033045
271,223,2.6779,-0.033419
271,224,2.6838,-0.034123
271,225,2.6886,-0.033995
271,226,2.6916,-0.031462
271,227,2.6973,-0.032169
271,228,2.7029,-0.03287
271,229,2.7085,-0.033634
271,230,2.7139,-0.03438
271,231,2.7193,-0.035198
271,232,2.7247,-0.036155
271,233,2.7299,-0.036946
271,234,2.7351,-0.037843
271,235,2.7369,-0.040111
271,236,2.7412,-0.039327
271,237,2.1917,-0.042104
271,238,2.1917,-0.042128
271,239,2.1917,-0.042119
271,240,2.1916,-0.042117
271,241,2.1916,-0.0421
271,242,2.1916,-0.042103
271,243,2.1915,-0.042101
271,244,2.1915,-0.042098
271,245,2.1915,-0.042097
271,246,2.1914,-0.042087
271,247,2.1919,-0.041997
271,248,2.2039,-0.042274
271,249,2.2157,-0.041777
271,250,2.2276,-0.04139
271,251,2.2391,-0.040879
271,252,2.2508,-0.04049
271,253,2.262,-0.039974
271,254,2.2732,-0.039498
271,255,2.2846,-0.039067
271,256,2.2952,-0.038538
271,257,2.3063,-0.038001
271,258,2.3169,-0.037536
271,259,2.3273,-0.036971
271,260,2.3376,-0.036467
271,261,2.3478,-0.035981
271,262,2.3577,-0.035367
271,263,2.3676,-0.034839
271,264,2.3772,-0.034317
271,265,2.3869,-0.033879
271,266,2.3963,-0.033393
271,267,2.4055,-0.032872
271,268,2.4147,-0.032419
271,269,2.4237,-0.031944
271,270,2.4326,-0.031492
271,271,2.4413,-0.031079
271,272,2.45,-0.030676
271,273,2.4586,-0.030274
271,274,2.467,-0.029905
271,275,2.4752,-0.029595
271,276,2.4834,-0.029219
271,277,2.4914,-0.028937
271,278,2.4995,-0.028603
271,279,2.5074,-0.02851
271,280,2.5152,-0.028317
271,281,2.5229,-0.027971
271,282,2.5305,-0.027849
271,283,2.5381,-0.027796
271,284,2.5454,-0.027556
271,285,2.5527,-0.027533
271,286,2.56,-0.02761
271,287,2.5668,-0.027147
271,288,2.5739,-0.027149
271,289,2.581,-0.027301
271,290,2.588,-0.027451
271.1,220,2.5949,-0.027656
271.2,220,2.6019,-0.028087
271.3,220,2.6079,-0.027578
271.4,220,2.6146,-0.027939
271.5,220,2.621,-0.028012
271.6,220,2.6281,-0.028955
271.7,220,2.6346,-0.029316
271.8,220,2.6405,-0.026241
271.9,220,2.6466,-0.03024
272,220,2.6526,-0.030616
272,221,2.6589,-0.031332
272,222,2.6648,-0.032399
272,223,2.671,-0.032744
272,224,2.6775,-0.033354
272,225,2.6834,-0.03405
272,226,2.6885,-0.033657
272,227,2.6914,-0.031521
272,228,2.6971,-0.032118
272,229,2.7027,-0.032783
272,230,2.7083,-0.033751
272,231,2.7136,-0.034305
272,232,2.719,-0.035163
272,233,2.7243,-0.036082
272,234,2.7297,-0.037045
272,235,2.7348,-0.037775
272,236,2.7366,-0.039912
272,237,2.7409,-0.038852
272,238,2.1914,-0.042085
272,239,2.1914,-0.04208
272,240,2.1913,-0.042087
272,241,2.1913,-0.042088
272,242,2.1913,-0.042072
272,243,2.1912,-0.042075
272,244,2.1912,-0.042065
272,245,2.1912,-0.042066
272,246,2.1911,-0.042069
272,247,2.1911,-0.042069
272,248,2.1909,-0.041927
272,249,2.2035,-0.042231
272,250,2.2154,-0.041748
272,251,2.2273,-0.041351
272,252,2.239,-0.04092
272,253,2.2505,-0.040465
272,254,2.2619,-0.040017
272,255,2.2729,-0.039466
272,256,2.2842,-0.039038
272,257,2.2948,-0.038524
272,258,2.3059,-0.037989
272,259,2.3166,-0.037515
272,260,2.327,-0.036969
272,261,2.3373,-0.036442
272,262,2.3474,-0.035899
272,263,2.3574,-0.035338
272,264,2.3672,-0.03481
272,265,2.3769,-0.034286
272,266,2.3866,-0.033851
272,267,2.396,-0.033363
272,268,2.4051,-0.033051
272,269,2.4144,-0.032397
272,270,2.4234,-0.031889
272,271,2.4322,-0.031469
272,272,2.441,-0.031052
272,273,2.4497,-0.030647
272,274,2.4582,-0.030254
272,275,2.4667,-0.029872
272,276,2.475,-0.029565
272,277,2.4831,-0.029188
272,278,2.4911,-0.02891
272,279,2.4992,-0.028583
272,280,2.5071,-0.028491
272,281,2.5149,-0.028235
272,282,2.5226,-0.02796
272,283,2.5302,-0.02786
272,284,2.5378,-0.02775
272,285,2.5451,-0.027504
272,286,2.5525,-0.027467
272,287,2.5597,-0.027576
272,288,2.5665,-0.027377
272,289,2.5736,-0.027077
272,290,2.5807,-0.027292
272.1,220,2.5877,-0.027389
272.2,220,2.5948,-0.02787
272.3,220,2.6015,-0.028007
272.4,220,2.6076,-0.027541
272.5,220,2.6142,-0.027762
272.6,220,2.6208,-0.028107
272.7,220,2.6277,-0.0289
272.8,220,2.6342,-0.029185
272.9,220,2.6402,-0.026186
273,220,2.6458,-0.029904
273,221,2.6524,-0.030682
273,222,2.6586,-0.031062
273,223,2.6648,-0.031842
273,224,2.6703,-0.031956
273,225,2.6773,-0.033114
273,226,2.6833,-0.034086
273,227,2.6881,-0.033482
273,228,2.6911,-0.031393
273,229,2.6969,-0.032188
273,230,2.7025,-0.032931
273,231,2.7079,-0.033589
273,232,2.7134,-0.0343
273,233,2.7187,-0.035064
273,234,2.7241,-0.036105
273,235,2.7293,-0.03695
273,236,2.7344,-0.037841
273,237,2.7365,-0.039508
273,238,2.7401,-0.038939
273,239,2.1911,-0.042072
273,240,2.191,-0.042065
273,241,2.191,-0.042047
273,242,2.191,-0.042053
273,243,2.191,-0.04205
273,244,2.1909,-0.042049
273,245,2.1909,-0.042061
273,246,2.1909,-0.04205
273,247,2.1908,-0.042026
273,248,2.1908,-0.042016
273,249,2.1906,-0.041899
273,250,2.2032,-0.042217
273,251,2.2151,-0.04176
273,252,2.227,-0.041331
273,253,2.2385,-0.040815
273,254,2.2502,-0.040451
273,255,2.2616,-0.039983
273,256,2.2726,-0.039434
273,257,2.2839,-0.038986
273,258,2.2949,-0.038467
273,259,2.3056,-0.037979
273,260,2.3159,-0.037504
273,261,2.3267,-0.0369
273,262,2.337,-0.036388
273,263,2.3471,-0.035881
273,264,2.3571,-0.035313
273,265,2.3669,-0.03479
273,266,2.3767,-0.034308
273,267,2.3862,-0.033773
273,268,2.3957,-0.033311
273,269,2.4048,-0.033043
273,270,2.4141,-0.032363
273,271,2.4231,-0.031872
273,272,2.432,-0.031437
273,273,2.4407,-0.031025
273,274,2.4494,-0.030615
273,275,2.4579,-0.030221
273,276,2.4664,-0.029834
273,277,2.4747,-0.029537
273,278,2.4829,-0.029153
273,279,2.4909,-0.028882
273,280,2.499,-0.028543
273,281,2.5068,-0.028406
273,282,2.5146,-0.028224
273,283,2.5229,-0.02767
273,284,2.5299,-0.027832
273,285,2.5375,-0.027716
273,286,2.5448,-0.027465
273,287,2.5522,-0.02743
273,288,2.5594,-0.02751
273,289,2.5666,-0.027598
273,290,2.5734,-0.027331
273.1,220,2.5805,-0.027519
273.2,220,2.5873,-0.027329
273.3,220,2.5945,-0.027908
273.4,220,2.6013,-0.028017
273.5,220,2.6071,-0.027151
273.6,220,2.6138,-0.027442
273.7,220,2.6204,-0.028045
273.8,220,2.6274,-0.028813
273.9,220,2.6339,-0.02918
274,220,2.6399,-0.026093
274,221,2.6461,-0.026172
274,222,2.6517,-0.030372
274,223,2.6575,-0.030396
274,224,2.6639,-0.031707
274,225,2.67,-0.032055
274,226,2.677,-0.033287
274,227,2.6827,-0.033901
274,228,2.6876,-0.03368
274,229,2.6932,-0.034505
274,230,2.6965,-0.032075
274,231,2.7022,-0.032935
274,232,2.7076,-0.033442
274,233,2.7129,-0.034099
274,234,2.7183,-0.035025
274,235,2.7237,-0.036043
274,236,2.7288,-0.037241
274,237,2.7341,-0.03788
274,238,2.7393,-0.038867
274,239,2.7437,-0.029897
274,240,2.1908,-0.042016
274,241,2.1907,-0.042016
274,242,2.1907,-0.042008
274,243,2.1907,-0.042022
274,244,2.1907,-0.041999
274,245,2.1906,-0.042008
274,246,2.1906,-0.042005
274,247,2.1906,-0.042002
274,248,2.1905,-0.042002
274,249,2.1905,-0.042015
274,250,2.1903,-0.041869
274,251,2.2029,-0.042173
274,252,2.2148,-0.041688
274,253,2.2266,-0.041233
274,254,2.2383,-0.04086
274,255,2.2499,-0.040399
274,256,2.2613,-0.039955
274,257,2.2725,-0.039451
274,258,2.2833,-0.03896
274,259,2.2946,-0.038447
274,260,2.3053,-0.037939
274,261,2.3156,-0.037475
274,262,2.3264,-0.036884
274,263,2.3367,-0.03635
274,264,2.3468,-0.035865
274,265,2.3568,-0.035295
274,266,2.3666,-0.034774
274,267,2.3764,-0.034282
274,268,2.3859,-0.033769
274,269,2.3954,-0.033283
274,270,2.4045,-0.033019
274,271,2.4138,-0.03234
274,272,2.4227,-0.031845
274,273,2.4317,-0.031414
274,274,2.4404,-0.030998
274,275,2.4491,-0.030584
274,276,2.4576,-0.030203
274,277,2.4664,-0.029957
274,278,2.4744,-0.029468
274,279,2.4829,-0.029209
274,280,2.4906,-0.028849
274,281,2.4987,-0.028563
274,282,2.5064,-0.028412
274,283,2.5143,-0.028193
274,284,2.5226,-0.027681
274,285,2.5296,-0.027762
274,286,2.5372,-0.027732
274,287,2.5445,-0.027456
274,288,2.5519,-0.0274
274,289,2.5591,-0.027514
274,290,2.5663,-0.027416
274.1,220,2.5731,-0.027334
274.2,220,2.5801,-0.027383
274.3,220,2.587,-0.027222
274.4,220,2.594,-0.027538
274.5,220,2.601,-0.027927
274.6,220,2.6071,-0.027489
274.7,220,2.6136,-0.027516
274.8,220,2.6205,-0.02847
274.9,220,2.6271,-0.028757
275,220,2.6336,-0.029091
275,221,2.6397,-0.02604
275,222,2.6458,-0.02615
275,223,2.6508,-0.029789
275,224,2.6572,-0.030297
275,225,2.6635,-0.031563
275,226,2.6697,-0.031782
275,227,2.6764,-0.033136
275,228,2.6823,-0.033792
275,229,2.6872,-0.033499
275,230,2.6927,-0.034268
275,231,2.6963,-0.03213
275,232,2.7017,-0.032738
275,233,2.7072,-0.03328
275,234,2.7126,-0.034021
275,235,2.7179,-0.03485
275,236,2.7232,-0.035746
275,237,2.7285,-0.036758
275,238,2.7338,-0.03792
275,239,2.7389,-0.038859
275,240,2.7434,-0.029811
275,241,2.1905,-0.041999
275,242,2.1904,-0.041994
275,243,2.1904,-0.041997
275,244,2.1904,-0.041994
275,245,2.1903,-0.041985
275,246,2.1903,-0.04199
275,247,2.1903,-0.041988
275,248,2.1902,-0.041984
275,249,2.1902,-0.041985
275,250,2.1901,-0.041982
275,251,2.19,-0.041842
275,252,2.2026,-0.042159
275,253,2.2145,-0.041659
275,254,2.2263,-0.041262
275,255,2.238,-0.040823
275,256,2.2496,-0.040377
275,257,2.261,-0.039937
275,258,2.2722,-0.039429
275,259,2.283,-0.038943
275,260,2.2942,-0.038379
275,261,2.305,-0.037915
275,262,2.3156,-0.0374
275,263,2.3261,-0.03683
275,264,2.3364,-0.036328
275,265,2.3465,-0.035814
275,266,2.3565,-0.03526
275,267,2.3663,-0.034733
275,268,2.376,-0.034238
275,269,2.3856,-0.033728
275,270,2.395,-0.033227
275,271,2.4042,-0.032996
275,272,2.4135,-0.032279
275,273,2.4224,-0.03182
275,274,2.4314,-0.031382
275,275,2.4401,-0.03097
275,276,2.4488,-0.030559
275,277,2.4574,-0.030155
275,278,2.4661,-0.029899
275,279,2.4741,-0.029445
275,280,2.4827,-0.029176
275,281,2.4903,-0.028802
275,282,2.4984,-0.028536
275,283,2.5061,-0.028375
275,284,2.514,-0.028163
275,285,2.5223,-0.027653
275,286,2.5293,-0.02773
275,287,2.5369,-0.027737
275,288,2.5444,-0.027612
275,289,2.5516,-0.027433
275,290,2.5588,-0.027468
275.1,220,2.566,-0.027368
275.2,220,2.5729,-0.027325
275.3,220,2.5799,-0.027408
275.4,220,2.5868,-0.027435
275.5,220,2.5937,-0.027648
275.6,220,2.6005,-0.027518
275.7,220,2.6067,-0.027324
275.8,220,2.6133,-0.02752
275.9,220,2.6203,-0.02847
276,220,2.6268,-0.028717
276,221,2.6333,-0.029027
276,222,2.6397,-0.029439
276,223,2.6458,-0.026014
276,224,2.6509,-0.029892
276,225,2.6568,-0.03034
276,226,2.663,-0.031645
276,227,2.6699,-0.032349
276,228,2.6759,-0.032986
276,229,2.6819,-0.033728
276,230,2.6877,-0.034222
276,231,2.6925,-0.034206
276,232,2.6959,-0.031924
276,233,2.7014,-0.032471
276,234,2.7069,-0.033327
276,235,2.7123,-0.034023
276,236,2.7176,-0.034801
276,237,2.7229,-0.035756
276,238,2.7283,-0.036835
276,239,2.7335,-0.038012
276,240,2.7386,-0.039092
276,241,2.7398,-0.04068
276,242,2.1901,-0.04198
276,243,2.1901,-0.041976
276,244,2.1901,-0.041973
276,245,2.19,-0.041971
276,246,2.19,-0.041967
276,247,2.19,-0.041956
276,248,2.1899,-0.041953
276,249,2.1899,-0.041953
276,250,2.1899,-0.041947
276,251,2.1898,-0.041945
276,252,2.1897,-0.041817
276,253,2.2023,-0.04213
276,254,2.2142,-0.041672
276,255,2.2259,-0.041171
276,256,2.2377,-0.040796
276,257,2.2493,-0.040329
276,258,2.2607,-0.039888
276,259,2.2719,-0.039397
276,260,2.2827,-0.038899
276,261,2.2939,-0.038374
276,262,2.3047,-0.037886
276,263,2.3153,-0.037355
276,264,2.3258,-0.036797
276,265,2.3361,-0.036312
276,266,2.3462,-0.035792
276,267,2.3562,-0.035237
276,268,2.366,-0.034695
276,269,2.3757,-0.034204
276,270,2.3853,-0.033715
276,271,2.3947,-0.033201
276,272,2.4039,-0.032957
276,273,2.4132,-0.032242
276,274,2.4221,-0.03179
276,275,2.4311,-0.031361
276,276,2.44,-0.031151
276,277,2.4485,-0.030528
276,278,2.4571,-0.030129
276,279,2.4658,-0.029875
276,280,2.4738,-0.029416
276,281,2.4824,-0.02915
276,282,2.4901,-0.028759
276,283,2.4981,-0.028505
276,284,2.5059,-0.02832
276,285,2.5137,-0.028127
276,286,2.522,-0.027621
276,287,2.529,-0.027687
276,288,2.5366,-0.027569
276,289,2.5441,-0.027565
276,290,2.5514,-0.027488
276.1,220,2.5584,-0.027203
276.2,220,2.5658,-0.027399
276.3,220,2.5726,-0.027241
276.4,220,2.5796,-0.027313
276.5,220,2.5866,-0.027454
276.6,220,2.5934,-0.027542
276.7,220,2.6001,-0.027464
276.8,220,2.6064,-0.027593
276.9,220,2.613,-0.027465
277,220,2.6202,-0.028506
277,221,2.6265,-0.028657
277,222,2.633,-0.029012
277,223,2.6389,-0.029008
277,224,2.6455,-0.025916
277,225,2.6504,-0.029725
277,226,2.6565,-0.03017
277,227,2.6624,-0.030938
277,228,2.6695,-0.032074
277,229,2.6755,-0.032892
277,230,2.6814,-0.033581
277,231,2.6873,-0.034394
277,232,2.6922,-0.034102
277,233,2.6958,-0.031495
277,234,2.7012,-0.03254
277,235,2.7066,-0.033349
277,236,2.712,-0.03405
277,237,2.7173,-0.034863
277,238,2.7227,-0.035816
277,239,2.728,-0.036802
277,240,2.7332,-0.037943
277,241,2.7382,-0.039023
277,242,2.7394,-0.040489
277,243,2.1898,-0.041951
277,244,2.1898,-0.041948
277,245,2.1898,-0.041943
277,246,2.1897,-0.04194
277,247,2.1897,-0.04193
277,248,2.1897,-0.041927
277,249,2.1896,-0.041934
277,250,2.1896,-0.041933
277,251,2.1896,-0.041917
277,252,2.1895,-0.041913
277,253,2.1894,-0.041791
277,254,2.202,-0.042101
277,255,2.2139,-0.041642
277,256,2.2257,-0.041208
277,257,2.2374,-0.040765
277,258,2.2488,-0.04024
277,259,2.2604,-0.039858
277,260,2.2713,-0.039313
277,261,2.2824,-0.038869
277,262,2.2936,-0.038332
277,263,2.3044,-0.037855
277,264,2.315,-0.037341
277,265,2.3255,-0.036759
277,266,2.3358,-0.036287
277,267,2.3459,-0.035774
277,268,2.3559,-0.035211
277,269,2.3657,-0.034669
277,270,2.3754,-0.03418
277,271,2.385,-0.033681
277,272,2.3944,-0.033176
277,273,2.4037,-0.032692
277,274,2.4129,-0.032222
277,275,2.4219,-0.031761
277,276,2.4308,-0.03133
277,277,2.4397,-0.0311
277,278,2.4482,-0.030503
277,279,2.4568,-0.030113
277,280,2.4655,-0.029862
277,281,2.4735,-0.029406
277,282,2.4821,-0.029119
277,283,2.4898,-0.028729
277,284,2.4978,-0.028521
277,285,2.5056,-0.028317
277,286,2.5134,-0.028088
277,287,2.5217,-0.027562
277,288,2.5288,-0.027653
277,289,2.5364,-0.027578
277,290,2.5438,-0.027519
277.1,220,2.5508,-0.02719
277.2,220,2.5582,-0.027318
277.3,220,2.5654,-0.027239
277.4,220,2.5723,-0.02722
277.5,220,2.5793,-0.027302
277.6,220,2.5863,-0.027435
277.7,220,2.5933,-0.027668
277.8,220,2.5998,-0.027226
277.9,220,2.6069,-0.027988
278,220,2.6128,-0.027572
278,221,2.6199,-0.028439
278,222,2.6261,-0.028526
278,223,2.6322,-0.028604
278,224,2.6386,-0.02898
278,225,2.6451,-0.02585
278,226,2.6501,-0.029567
278,227,2.6561,-0.030122
278,228,2.6623,-0.031133
278,229,2.6692,-0.032152
278,230,2.6753,-0.032691
278,231,2.6815,-0.033648
278,232,2.6873,-0.034371
278,233,2.6915,-0.032249
278,234,2.6956,-0.031604
278,235,2.7009,-0.032487
278,236,2.7062,-0.033182
278,237,2.7117,-0.033954
278,238,2.7171,-0.034894
278,239,2.7223,-0.035725
278,240,2.7276,-0.036748
278,241,2.7329,-0.037972
278,242,2.7378,-0.038894
278,243,2.739,-0.040188
278,244,2.1895,-0.04191
278,245,2.1895,-0.041914
278,246,2.1894,-0.041909
278,247,2.1894,-0.041906
278,248,2.1894,-0.041902
278,249,2.1894,-0.041901
278,250,2.1893,-0.041899
278,251,2.1893,-0.041896
278,252,2.1893,-0.041898
278,253,2.1892,-0.04189
278,254,2.1891,-0.041764
278,255,2.2017,-0.042072
278,256,2.2136,-0.041614
278,257,2.2254,-0.041181
278,258,2.2371,-0.040741
278,259,2.2485,-0.040205
278,260,2.2601,-0.039828
278,261,2.2713,-0.039344
278,262,2.2821,-0.038818
278,263,2.2933,-0.038325
278,264,2.3041,-0.037813
278,265,2.3147,-0.037312
278,266,2.3252,-0.036751
278,267,2.3355,-0.03627
278,268,2.3456,-0.03574
